,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime,temperature,precipitation,avg_daily_temperature,avg_bike_use,is_weekend_or_bank_holiday_False,is_weekend_or_bank_holiday_True,is_eve_of_weekend_or_bank_holiday_False,is_eve_of_weekend_or_bank_holiday_True,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,rain_bool_False,rain_bool_True,y_pred
25163,146,3,143,2018-12-28 23:35:11,4.889999866485596,0.0,7.399036202564775,218.38152610441767,1,0,0,1,0,1,0,0,1,0,152.54840306889528
25164,152,3,149,2018-12-28 23:40:11,4.889999866485596,0.0,7.399036202564775,218.38152610441767,1,0,0,1,0,1,0,0,1,0,152.54840306889528
25165,151,2,149,2018-12-28 23:45:11,4.889999866485596,0.0,7.399036202564775,218.38152610441767,1,0,0,1,0,1,0,0,1,0,152.54840306889528
25166,136,1,135,2018-12-28 23:50:11,4.889999866485596,0.0,7.399036202564775,218.38152610441767,1,0,0,1,0,1,0,0,1,0,152.54840306889528
25167,142,1,141,2018-12-28 23:55:11,4.889999866485596,0.0,7.399036202564775,218.38152610441767,1,0,0,1,0,1,0,0,1,0,152.54840306889528
25168,156,3,153,2018-12-29 00:05:10,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25169,183,3,180,2018-12-29 00:10:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25170,181,2,179,2018-12-29 00:15:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25171,167,2,165,2018-12-29 00:20:12,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25172,157,1,156,2018-12-29 00:25:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25173,153,0,153,2018-12-29 00:30:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25174,152,0,152,2018-12-29 00:35:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25175,143,1,142,2018-12-29 00:40:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25176,131,1,130,2018-12-29 00:45:12,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25177,152,1,151,2018-12-29 00:50:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25178,147,2,145,2018-12-29 00:55:11,4.989999771118164,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,156.3988678325029
25179,120,1,119,2018-12-29 01:05:11,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25180,116,0,116,2018-12-29 01:10:11,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25181,127,0,127,2018-12-29 01:15:10,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25182,118,1,117,2018-12-29 01:20:11,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25183,103,1,102,2018-12-29 01:25:11,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25184,113,2,111,2018-12-29 01:30:10,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25185,105,2,103,2018-12-29 01:35:11,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
25186,104,2,102,2018-12-29 01:40:11,4.539999961853027,0.0,7.223396316564308,168.63396226415094,0,1,0,1,0,0,0,1,1,0,110.70907496309161
