"error","bikesInUsage","electricalBikesInUsage","mechanicalBikesInUsage","dateTime"
0,81,3,78,"2018-10-17 02:01:33"
0,58,2,56,"2018-10-17 02:06:32"
0,43,1,42,"2018-10-17 02:11:32"
0,37,1,36,"2018-10-17 02:16:32"
0,36,1,35,"2018-10-17 02:21:32"
0,33,1,32,"2018-10-17 02:26:32"
0,30,1,29,"2018-10-17 02:31:32"
0,28,1,27,"2018-10-17 02:36:32"
0,27,1,26,"2018-10-17 02:41:32"
0,26,1,25,"2018-10-17 02:46:32"
0,26,1,25,"2018-10-17 02:51:32"
0,26,1,25,"2018-10-17 02:56:32"
0,26,1,25,"2018-10-17 03:01:32"
0,26,1,25,"2018-10-17 03:06:32"
0,26,1,25,"2018-10-17 03:11:32"
0,26,1,25,"2018-10-17 03:16:31"
0,25,1,24,"2018-10-17 03:21:32"
0,25,1,24,"2018-10-17 03:26:32"
0,25,1,24,"2018-10-17 03:31:33"
0,25,1,24,"2018-10-17 03:36:32"
0,25,1,24,"2018-10-17 03:41:32"
0,25,1,24,"2018-10-17 03:46:32"
0,25,1,24,"2018-10-17 03:51:31"
0,25,1,24,"2018-10-17 03:56:32"
0,25,1,24,"2018-10-17 04:01:31"
0,25,1,24,"2018-10-17 04:06:32"
0,25,1,24,"2018-10-17 04:11:31"
0,25,1,24,"2018-10-17 04:16:31"
0,25,1,24,"2018-10-17 04:21:32"
0,25,1,24,"2018-10-17 04:26:31"
0,25,1,24,"2018-10-17 04:34:34"
0,25,1,24,"2018-10-17 04:36:32"
0,25,1,24,"2018-10-17 04:41:31"
0,25,1,24,"2018-10-17 04:46:31"
0,25,1,24,"2018-10-17 04:51:33"
0,25,1,24,"2018-10-17 04:56:31"
0,29,1,28,"2018-10-17 05:01:33"
0,35,1,34,"2018-10-17 05:06:34"
0,42,1,41,"2018-10-17 05:11:33"
0,44,1,43,"2018-10-17 05:16:33"
0,44,1,43,"2018-10-17 05:21:33"
0,52,1,51,"2018-10-17 05:26:33"
0,50,1,49,"2018-10-17 05:31:33"
0,55,1,54,"2018-10-17 05:36:33"
0,71,1,70,"2018-10-17 05:41:33"
0,70,1,69,"2018-10-17 05:46:33"
0,68,1,67,"2018-10-17 05:51:33"
0,55,1,54,"2018-10-17 05:56:33"
0,51,1,50,"2018-10-17 06:01:34"
0,48,1,47,"2018-10-17 06:06:33"
0,67,1,66,"2018-10-17 06:11:33"
0,78,1,77,"2018-10-17 06:16:33"
0,93,1,92,"2018-10-17 06:21:33"
0,108,1,107,"2018-10-17 06:26:33"
0,128,2,126,"2018-10-17 06:31:33"
0,170,2,168,"2018-10-17 06:36:33"
0,193,2,191,"2018-10-17 06:41:33"
0,218,2,216,"2018-10-17 06:46:33"
0,215,2,213,"2018-10-17 06:51:33"
0,229,1,228,"2018-10-17 06:56:33"
0,205,1,204,"2018-10-17 07:01:33"
0,233,2,231,"2018-10-17 07:06:33"
0,286,2,284,"2018-10-17 07:11:33"
0,344,2,342,"2018-10-17 07:16:33"
0,400,3,397,"2018-10-17 07:21:33"
0,434,4,430,"2018-10-17 07:26:33"
0,478,6,472,"2018-10-17 07:31:33"
0,585,9,576,"2018-10-17 07:36:33"
0,755,8,747,"2018-10-17 07:41:33"
0,878,5,873,"2018-10-17 07:46:33"
0,969,7,962,"2018-10-17 07:51:33"
0,921,9,912,"2018-10-17 07:56:33"
0,801,10,791,"2018-10-17 08:01:33"
0,768,11,757,"2018-10-17 08:06:33"
0,737,11,726,"2018-10-17 08:11:33"
0,797,14,783,"2018-10-17 08:16:32"
0,911,19,892,"2018-10-17 08:21:33"
0,945,20,925,"2018-10-17 08:26:32"
0,958,23,935,"2018-10-17 08:31:33"
0,1006,25,981,"2018-10-17 08:36:32"
0,1116,32,1084,"2018-10-17 08:41:33"
0,1191,31,1160,"2018-10-17 08:46:32"
0,1162,30,1132,"2018-10-17 08:51:33"
0,1037,25,1012,"2018-10-17 08:56:32"
0,929,27,902,"2018-10-17 09:01:33"
0,856,25,831,"2018-10-17 09:06:33"
0,817,23,794,"2018-10-17 09:11:33"
0,758,17,741,"2018-10-17 09:16:33"
0,722,15,707,"2018-10-17 09:21:33"
0,675,15,660,"2018-10-17 09:26:33"
0,631,13,618,"2018-10-17 09:31:33"
0,612,11,601,"2018-10-17 09:36:33"
0,618,11,607,"2018-10-17 09:41:32"
0,579,12,567,"2018-10-17 09:46:33"
0,546,11,535,"2018-10-17 09:51:32"
0,513,6,507,"2018-10-17 09:56:33"
0,451,7,444,"2018-10-17 10:01:33"
0,433,3,430,"2018-10-17 10:06:33"
0,409,3,406,"2018-10-17 10:11:32"
0,397,4,393,"2018-10-17 10:16:33"
0,384,2,382,"2018-10-17 10:21:32"
0,387,2,385,"2018-10-17 10:26:32"
0,378,3,375,"2018-10-17 10:31:33"
0,397,2,395,"2018-10-17 10:36:33"
0,409,3,406,"2018-10-17 10:41:32"
0,414,4,410,"2018-10-17 10:46:32"
0,407,4,403,"2018-10-17 10:51:33"
0,372,7,365,"2018-10-17 10:56:33"
0,363,6,357,"2018-10-17 11:01:33"
0,403,6,397,"2018-10-17 11:06:33"
0,378,5,373,"2018-10-17 11:11:32"
0,405,5,400,"2018-10-17 11:16:33"
0,422,4,418,"2018-10-17 11:21:32"
0,387,2,385,"2018-10-17 11:26:33"
0,393,2,391,"2018-10-17 11:31:32"
0,391,2,389,"2018-10-17 11:36:33"
0,421,3,418,"2018-10-17 11:41:33"
0,446,4,442,"2018-10-17 11:46:33"
0,448,4,444,"2018-10-17 11:51:32"
0,413,3,410,"2018-10-17 11:56:32"
0,390,3,387,"2018-10-17 12:01:32"
0,415,5,410,"2018-10-17 12:06:32"
0,431,7,424,"2018-10-17 12:11:33"
0,467,7,460,"2018-10-17 12:16:32"
0,463,7,456,"2018-10-17 12:21:32"
0,451,7,444,"2018-10-17 12:26:32"
0,454,6,448,"2018-10-17 12:31:32"
0,484,5,479,"2018-10-17 12:36:32"
0,504,4,500,"2018-10-17 12:41:33"
0,488,4,484,"2018-10-17 12:46:32"
0,464,4,460,"2018-10-17 12:51:50"
0,456,5,451,"2018-10-17 12:56:58"
0,435,6,429,"2018-10-17 13:01:46"
0,484,7,477,"2018-10-17 13:06:52"
0,525,10,515,"2018-10-17 13:11:33"
0,561,9,552,"2018-10-17 13:16:32"
0,566,7,559,"2018-10-17 13:21:32"
0,589,6,583,"2018-10-17 13:26:32"
0,592,4,588,"2018-10-17 13:31:32"
0,595,5,590,"2018-10-17 13:36:32"
0,636,6,630,"2018-10-17 13:41:32"
0,660,8,652,"2018-10-17 13:46:33"
0,651,12,639,"2018-10-17 13:51:33"
0,665,11,654,"2018-10-17 13:57:43"
0,649,11,638,"2018-10-17 14:02:06"
0,724,8,716,"2018-10-17 14:07:05"
0,821,10,811,"2018-10-17 14:12:32"
0,820,9,811,"2018-10-17 14:16:51"
0,837,8,829,"2018-10-17 14:21:55"
0,758,9,749,"2018-10-17 14:27:03"
0,717,8,709,"2018-10-17 14:32:18"
0,786,8,778,"2018-10-17 14:36:58"
0,823,11,812,"2018-10-17 14:42:09"
0,816,13,803,"2018-10-17 14:46:50"
0,747,12,735,"2018-10-17 14:52:14"
0,669,5,664,"2018-10-17 14:58:01"
0,606,5,601,"2018-10-17 15:02:23"
0,697,6,691,"2018-10-17 15:07:06"
0,735,6,729,"2018-10-17 15:11:36"
0,755,9,746,"2018-10-17 15:16:32"
0,759,11,748,"2018-10-17 15:21:38"
0,712,8,704,"2018-10-17 15:26:32"
0,639,6,633,"2018-10-17 15:31:32"
0,609,8,601,"2018-10-17 15:36:36"
0,653,8,645,"2018-10-17 15:41:32"
0,657,7,650,"2018-10-17 15:46:32"
0,646,6,640,"2018-10-17 15:51:32"
0,584,5,579,"2018-10-17 15:56:32"
0,557,3,554,"2018-10-17 16:01:32"
0,550,5,545,"2018-10-17 16:06:32"
0,618,6,612,"2018-10-17 16:11:32"
0,681,6,675,"2018-10-17 16:16:32"
0,637,6,631,"2018-10-17 16:21:33"
0,595,7,588,"2018-10-17 16:26:32"
0,595,10,585,"2018-10-17 16:31:33"
0,615,8,607,"2018-10-17 16:36:32"
0,626,7,619,"2018-10-17 16:41:32"
0,630,6,624,"2018-10-17 16:46:32"
0,625,6,619,"2018-10-17 16:51:32"
0,568,9,559,"2018-10-17 16:56:32"
0,571,9,562,"2018-10-17 17:01:32"
0,607,8,599,"2018-10-17 17:06:32"
0,665,7,658,"2018-10-17 17:11:32"
0,719,9,710,"2018-10-17 17:16:32"
0,732,11,721,"2018-10-17 17:21:32"
0,731,9,722,"2018-10-17 17:26:32"
0,740,7,733,"2018-10-17 17:31:32"
0,805,7,798,"2018-10-17 17:36:32"
0,809,6,803,"2018-10-17 17:41:32"
0,826,8,818,"2018-10-17 17:46:32"
0,824,7,817,"2018-10-17 17:51:32"
0,839,8,831,"2018-10-17 17:56:31"
0,789,6,783,"2018-10-17 18:01:33"
0,884,7,877,"2018-10-17 18:06:32"
0,979,8,971,"2018-10-17 18:11:32"
0,1047,9,1038,"2018-10-17 18:16:32"
0,1051,14,1037,"2018-10-17 18:21:31"
0,992,14,978,"2018-10-17 18:26:32"
0,964,14,950,"2018-10-17 18:31:32"
0,954,18,936,"2018-10-17 18:36:31"
0,979,15,964,"2018-10-17 18:41:32"
0,968,13,955,"2018-10-17 18:46:33"
0,962,12,950,"2018-10-17 18:51:32"
0,937,11,926,"2018-10-17 18:56:32"
0,887,7,880,"2018-10-17 19:01:32"
0,887,11,876,"2018-10-17 19:06:32"
0,893,12,881,"2018-10-17 19:11:31"
0,876,9,867,"2018-10-17 19:16:32"
0,849,9,840,"2018-10-17 19:21:32"
0,814,10,804,"2018-10-17 19:26:31"
0,789,10,779,"2018-10-17 19:31:32"
0,771,6,765,"2018-10-17 19:36:32"
0,828,6,822,"2018-10-17 19:41:31"
0,816,8,808,"2018-10-17 19:46:32"
0,803,11,792,"2018-10-17 19:51:31"
0,735,6,729,"2018-10-17 19:56:32"
0,697,5,692,"2018-10-17 20:01:32"
0,716,7,709,"2018-10-17 20:06:32"
0,804,6,798,"2018-10-17 20:11:32"
0,800,5,795,"2018-10-17 20:16:32"
0,791,7,784,"2018-10-17 20:21:32"
0,744,8,736,"2018-10-17 20:26:39"
0,721,8,713,"2018-10-17 20:31:32"
0,703,7,696,"2018-10-17 20:36:31"
0,721,4,717,"2018-10-17 20:41:32"
0,696,2,694,"2018-10-17 20:46:32"
0,677,6,671,"2018-10-17 20:51:31"
0,663,6,657,"2018-10-17 20:56:32"
0,604,7,597,"2018-10-17 21:01:32"
0,609,9,600,"2018-10-17 21:06:32"
0,658,8,650,"2018-10-17 21:11:32"
0,647,8,639,"2018-10-17 21:16:32"
0,619,7,612,"2018-10-17 21:21:32"
0,541,4,537,"2018-10-17 21:26:31"
0,508,4,504,"2018-10-17 21:31:32"
0,487,2,485,"2018-10-17 21:36:31"
0,483,2,481,"2018-10-17 21:41:32"
0,464,3,461,"2018-10-17 21:46:32"
0,444,2,442,"2018-10-17 21:51:32"
0,399,2,397,"2018-10-17 21:56:31"
0,389,4,385,"2018-10-17 22:01:32"
0,384,4,380,"2018-10-17 22:06:33"
0,411,7,404,"2018-10-17 22:11:31"
0,377,6,371,"2018-10-17 22:16:32"
0,357,7,350,"2018-10-17 22:21:31"
0,336,4,332,"2018-10-17 22:26:32"
0,319,4,315,"2018-10-17 22:31:31"
0,301,6,295,"2018-10-17 22:36:32"
0,305,4,301,"2018-10-17 22:41:31"
0,299,4,295,"2018-10-17 22:46:32"
0,276,4,272,"2018-10-17 22:51:31"
0,267,4,263,"2018-10-17 22:56:31"
0,256,3,253,"2018-10-17 23:01:32"
0,294,4,290,"2018-10-17 23:06:32"
0,313,8,305,"2018-10-17 23:11:32"
0,300,9,291,"2018-10-17 23:16:31"
0,289,9,280,"2018-10-17 23:21:31"
0,272,7,265,"2018-10-17 23:26:32"
0,255,6,249,"2018-10-17 23:31:31"
0,304,4,300,"2018-10-17 23:36:32"
0,302,3,299,"2018-10-17 23:41:32"
0,240,2,238,"2018-10-17 23:46:33"
0,242,2,240,"2018-10-17 23:51:31"
0,226,3,223,"2018-10-17 23:56:32"
0,226,4,222,"2018-10-18 00:01:34"
0,230,4,226,"2018-10-18 00:06:33"
0,265,3,262,"2018-10-18 00:11:32"
0,243,1,242,"2018-10-18 00:16:31"
0,233,1,232,"2018-10-18 00:21:32"
0,230,3,227,"2018-10-18 00:26:32"
0,222,3,219,"2018-10-18 00:31:32"
0,203,2,201,"2018-10-18 00:36:32"
0,190,3,187,"2018-10-18 00:41:32"
0,183,2,181,"2018-10-18 00:46:32"
0,168,3,165,"2018-10-18 00:51:32"
0,152,2,150,"2018-10-18 00:56:33"
0,150,1,149,"2018-10-18 01:01:32"
0,150,1,149,"2018-10-18 01:06:35"
0,139,1,138,"2018-10-18 01:11:33"
0,120,2,118,"2018-10-18 01:16:32"
0,126,3,123,"2018-10-18 01:21:32"
0,121,4,117,"2018-10-18 01:26:32"
0,110,3,107,"2018-10-18 01:31:32"
0,109,2,107,"2018-10-18 01:36:32"
0,98,0,98,"2018-10-18 01:41:32"
0,89,0,89,"2018-10-18 01:46:32"
0,88,0,88,"2018-10-18 01:51:32"
0,97,0,97,"2018-10-18 01:56:32"
0,89,0,89,"2018-10-18 02:01:32"
0,60,0,60,"2018-10-18 02:06:33"
0,45,0,45,"2018-10-18 02:11:32"
0,42,0,42,"2018-10-18 02:16:32"
0,37,0,37,"2018-10-18 02:21:31"
0,36,0,36,"2018-10-18 02:26:32"
0,35,0,35,"2018-10-18 02:31:32"
0,35,0,35,"2018-10-18 02:36:32"
0,32,0,32,"2018-10-18 02:41:31"
0,32,0,32,"2018-10-18 02:46:32"
0,31,0,31,"2018-10-18 02:51:31"
0,31,0,31,"2018-10-18 02:56:32"
0,30,0,30,"2018-10-18 03:01:33"
0,30,0,30,"2018-10-18 03:06:33"
0,30,0,30,"2018-10-18 03:11:31"
0,30,0,30,"2018-10-18 03:16:32"
0,30,0,30,"2018-10-18 03:21:33"
0,30,0,30,"2018-10-18 03:26:32"
0,30,0,30,"2018-10-18 03:31:32"
0,30,0,30,"2018-10-18 03:36:31"
0,30,0,30,"2018-10-18 03:41:31"
0,30,0,30,"2018-10-18 03:46:32"
0,30,0,30,"2018-10-18 03:51:31"
0,30,0,30,"2018-10-18 03:56:31"
0,30,0,30,"2018-10-18 04:01:32"
0,30,0,30,"2018-10-18 04:06:31"
0,30,0,30,"2018-10-18 04:11:31"
0,29,0,29,"2018-10-18 04:16:31"
0,29,0,29,"2018-10-18 04:21:31"
0,29,0,29,"2018-10-18 04:26:32"
0,29,0,29,"2018-10-18 04:34:43"
0,29,0,29,"2018-10-18 04:36:31"
0,29,0,29,"2018-10-18 04:41:31"
0,29,0,29,"2018-10-18 04:46:30"
0,29,0,29,"2018-10-18 04:51:31"
0,29,0,29,"2018-10-18 04:56:31"
0,33,0,33,"2018-10-18 05:01:31"
0,42,0,42,"2018-10-18 05:06:33"
0,57,0,57,"2018-10-18 05:11:33"
0,51,0,51,"2018-10-18 05:16:33"
0,54,0,54,"2018-10-18 05:21:32"
0,52,0,52,"2018-10-18 05:26:33"
0,58,0,58,"2018-10-18 05:31:32"
0,64,0,64,"2018-10-18 05:36:33"
0,65,0,65,"2018-10-18 05:41:32"
0,71,0,71,"2018-10-18 05:46:33"
0,77,0,77,"2018-10-18 05:51:32"
0,71,0,71,"2018-10-18 05:56:33"
0,60,0,60,"2018-10-18 06:01:32"
0,67,0,67,"2018-10-18 06:06:33"
0,71,0,71,"2018-10-18 06:11:32"
0,92,0,92,"2018-10-18 06:16:33"
0,100,0,100,"2018-10-18 06:21:32"
0,126,0,126,"2018-10-18 06:26:33"
0,136,1,135,"2018-10-18 06:31:32"
0,176,1,175,"2018-10-18 06:36:33"
0,203,2,201,"2018-10-18 06:41:33"
0,220,1,219,"2018-10-18 06:46:33"
0,226,1,225,"2018-10-18 06:51:32"
0,243,1,242,"2018-10-18 06:56:33"
0,212,0,212,"2018-10-18 07:01:32"
0,240,0,240,"2018-10-18 07:06:33"
0,285,1,284,"2018-10-18 07:11:32"
0,322,2,320,"2018-10-18 07:16:32"
0,370,2,368,"2018-10-18 07:21:32"
0,420,4,416,"2018-10-18 07:26:32"
0,453,6,447,"2018-10-18 07:31:32"
0,594,7,587,"2018-10-18 07:36:33"
0,745,7,738,"2018-10-18 07:41:32"
0,863,9,854,"2018-10-18 07:46:33"
0,914,11,903,"2018-10-18 07:51:32"
0,886,12,874,"2018-10-18 07:56:32"
0,770,10,760,"2018-10-18 08:01:33"
0,793,10,783,"2018-10-18 08:06:33"
0,847,11,836,"2018-10-18 08:11:32"
0,860,10,850,"2018-10-18 08:16:33"
0,892,14,878,"2018-10-18 08:21:32"
0,886,18,868,"2018-10-18 08:26:32"
0,892,20,872,"2018-10-18 08:31:33"
0,948,21,927,"2018-10-18 08:36:32"
0,1057,24,1033,"2018-10-18 08:41:33"
0,1127,26,1101,"2018-10-18 08:46:32"
0,1149,27,1122,"2018-10-18 08:51:33"
0,1034,19,1015,"2018-10-18 08:56:32"
0,920,14,906,"2018-10-18 09:01:33"
0,845,13,832,"2018-10-18 09:06:32"
0,823,12,811,"2018-10-18 09:11:32"
0,801,12,789,"2018-10-18 09:16:32"
0,785,11,774,"2018-10-18 09:21:32"
0,702,13,689,"2018-10-18 09:26:32"
0,644,9,635,"2018-10-18 09:31:32"
0,615,9,606,"2018-10-18 09:36:32"
0,609,9,600,"2018-10-18 09:41:32"
0,616,7,609,"2018-10-18 09:46:32"
0,571,7,564,"2018-10-18 09:51:32"
0,509,6,503,"2018-10-18 09:56:32"
0,461,6,455,"2018-10-18 10:01:33"
0,426,7,419,"2018-10-18 10:06:33"
0,375,7,368,"2018-10-18 10:11:32"
0,375,5,370,"2018-10-18 10:16:32"
0,378,5,373,"2018-10-18 10:21:32"
0,379,4,375,"2018-10-18 10:26:33"
0,365,4,361,"2018-10-18 10:31:32"
0,382,4,378,"2018-10-18 10:36:32"
0,393,2,391,"2018-10-18 10:41:32"
0,412,4,408,"2018-10-18 10:46:32"
0,417,3,414,"2018-10-18 10:51:32"
0,396,1,395,"2018-10-18 10:56:32"
0,369,0,369,"2018-10-18 11:01:33"
0,365,3,362,"2018-10-18 11:06:32"
0,358,4,354,"2018-10-18 11:11:32"
0,365,4,361,"2018-10-18 11:16:33"
0,364,4,360,"2018-10-18 11:21:32"
0,372,4,368,"2018-10-18 11:26:32"
0,386,3,383,"2018-10-18 11:31:32"
0,398,1,397,"2018-10-18 11:36:32"
0,421,1,420,"2018-10-18 11:41:32"
0,422,2,420,"2018-10-18 11:46:32"
0,440,2,438,"2018-10-18 11:51:32"
0,407,2,405,"2018-10-18 11:56:32"
0,370,2,368,"2018-10-18 12:01:32"
0,345,1,344,"2018-10-18 12:06:32"
0,251,0,251,"2018-10-18 12:11:32"
0,190,0,190,"2018-10-18 12:16:32"
0,153,0,153,"2018-10-18 12:21:32"
0,103,0,103,"2018-10-18 12:26:33"
0,117,0,117,"2018-10-18 12:31:32"
0,144,0,144,"2018-10-18 12:36:33"
0,144,0,144,"2018-10-18 12:41:32"
0,123,0,123,"2018-10-18 12:46:32"
0,102,0,102,"2018-10-18 12:51:32"
0,103,0,103,"2018-10-18 12:56:32"
0,95,0,95,"2018-10-18 13:01:32"
0,101,0,101,"2018-10-18 13:06:33"
0,107,0,107,"2018-10-18 13:11:32"
0,115,0,115,"2018-10-18 13:16:32"
0,126,0,126,"2018-10-18 13:21:32"
0,126,0,126,"2018-10-18 13:26:31"
0,125,1,124,"2018-10-18 13:31:32"
0,119,1,118,"2018-10-18 13:36:32"
0,106,1,105,"2018-10-18 13:41:32"
0,127,1,126,"2018-10-18 13:46:32"
0,124,1,123,"2018-10-18 13:51:32"
0,141,1,140,"2018-10-18 13:56:32"
0,181,1,180,"2018-10-18 14:01:32"
0,260,0,260,"2018-10-18 14:06:32"
0,329,1,328,"2018-10-18 14:11:32"
0,371,2,369,"2018-10-18 14:16:32"
0,380,4,376,"2018-10-18 14:21:32"
0,380,4,376,"2018-10-18 14:26:31"
0,375,4,371,"2018-10-18 14:31:32"
0,408,4,404,"2018-10-18 14:36:32"
0,477,3,474,"2018-10-18 14:41:32"
0,492,2,490,"2018-10-18 14:46:31"
0,485,2,483,"2018-10-18 14:51:32"
0,464,2,462,"2018-10-18 14:56:32"
0,409,2,407,"2018-10-18 15:01:33"
0,470,6,464,"2018-10-18 15:06:32"
0,501,6,495,"2018-10-18 15:11:32"
0,523,5,518,"2018-10-18 15:16:31"
0,498,5,493,"2018-10-18 15:21:32"
0,456,4,452,"2018-10-18 15:26:31"
0,423,6,417,"2018-10-18 15:31:32"
0,472,7,465,"2018-10-18 15:36:32"
0,502,7,495,"2018-10-18 15:41:31"
0,521,7,514,"2018-10-18 15:46:32"
0,535,5,530,"2018-10-18 15:51:31"
0,511,1,510,"2018-10-18 15:56:32"
0,471,1,470,"2018-10-18 16:01:32"
0,489,1,488,"2018-10-18 16:06:32"
0,509,5,504,"2018-10-18 16:11:31"
0,547,8,539,"2018-10-18 16:16:32"
0,552,8,544,"2018-10-18 16:21:31"
0,538,7,531,"2018-10-18 16:26:32"
0,531,7,524,"2018-10-18 16:31:31"
0,552,8,544,"2018-10-18 16:36:32"
0,574,7,567,"2018-10-18 16:41:32"
0,592,8,584,"2018-10-18 16:46:32"
0,560,6,554,"2018-10-18 16:51:32"
0,517,6,511,"2018-10-18 16:56:31"
0,489,5,484,"2018-10-18 17:01:32"
0,533,3,530,"2018-10-18 17:06:32"
0,647,6,641,"2018-10-18 17:11:32"
0,686,10,676,"2018-10-18 17:16:31"
0,682,13,669,"2018-10-18 17:21:32"
0,660,13,647,"2018-10-18 17:26:31"
0,654,10,644,"2018-10-18 17:31:32"
0,659,8,651,"2018-10-18 17:36:32"
0,750,8,742,"2018-10-18 17:41:31"
0,811,9,802,"2018-10-18 17:46:32"
0,815,8,807,"2018-10-18 17:51:31"
0,793,6,787,"2018-10-18 17:56:31"
0,767,6,761,"2018-10-18 18:01:31"
0,873,6,867,"2018-10-18 18:06:32"
0,1002,9,993,"2018-10-18 18:11:32"
0,1080,11,1069,"2018-10-18 18:16:31"
0,1075,13,1062,"2018-10-18 18:21:32"
0,1026,14,1012,"2018-10-18 18:26:31"
0,1011,9,1002,"2018-10-18 18:31:33"
0,1027,7,1020,"2018-10-18 18:36:32"
0,1069,12,1057,"2018-10-18 18:41:31"
0,1069,11,1058,"2018-10-18 18:46:32"
0,998,13,985,"2018-10-18 18:51:31"
0,914,17,897,"2018-10-18 18:56:31"
0,853,17,836,"2018-10-18 19:01:32"
0,876,18,858,"2018-10-18 19:06:32"
0,891,14,877,"2018-10-18 19:11:32"
0,894,18,876,"2018-10-18 19:16:32"
0,886,19,867,"2018-10-18 19:21:31"
0,854,18,836,"2018-10-18 19:26:32"
0,854,17,837,"2018-10-18 19:31:31"
0,860,13,847,"2018-10-18 19:36:31"
0,840,11,829,"2018-10-18 19:41:31"
0,813,11,802,"2018-10-18 19:46:31"
0,751,9,742,"2018-10-18 19:51:31"
0,733,8,725,"2018-10-18 19:56:32"
0,671,5,666,"2018-10-18 20:01:31"
0,695,6,689,"2018-10-18 20:06:32"
0,764,8,756,"2018-10-18 20:11:31"
0,747,8,739,"2018-10-18 20:16:32"
0,704,8,696,"2018-10-18 20:21:31"
0,690,8,682,"2018-10-18 20:26:32"
0,710,6,704,"2018-10-18 20:31:31"
0,691,7,684,"2018-10-18 20:36:31"
0,668,8,660,"2018-10-18 20:41:32"
0,676,8,668,"2018-10-18 20:46:32"
0,652,7,645,"2018-10-18 20:51:31"
0,637,9,628,"2018-10-18 20:56:32"
0,606,7,599,"2018-10-18 21:01:32"
0,598,5,593,"2018-10-18 21:06:31"
0,640,7,633,"2018-10-18 21:11:31"
0,608,7,601,"2018-10-18 21:16:31"
0,574,9,565,"2018-10-18 21:21:31"
0,537,7,530,"2018-10-18 21:26:31"
0,498,4,494,"2018-10-18 21:31:32"
0,505,5,500,"2018-10-18 21:36:31"
0,479,5,474,"2018-10-18 21:41:31"
0,464,5,459,"2018-10-18 21:46:31"
0,459,3,456,"2018-10-18 21:51:31"
0,409,4,405,"2018-10-18 21:56:31"
0,392,4,388,"2018-10-18 22:01:32"
0,378,3,375,"2018-10-18 22:06:31"
0,401,7,394,"2018-10-18 22:11:31"
0,401,5,396,"2018-10-18 22:16:32"
0,368,6,362,"2018-10-18 22:21:32"
0,346,4,342,"2018-10-18 22:26:31"
0,332,4,328,"2018-10-18 22:31:32"
0,336,4,332,"2018-10-18 22:36:31"
0,308,2,306,"2018-10-18 22:41:31"
0,293,3,290,"2018-10-18 22:46:31"
0,305,3,302,"2018-10-18 22:51:32"
0,311,4,307,"2018-10-18 22:56:31"
0,303,4,299,"2018-10-18 23:01:31"
0,293,4,289,"2018-10-18 23:06:31"
0,314,9,305,"2018-10-18 23:11:31"
0,321,11,310,"2018-10-18 23:16:31"
0,323,8,315,"2018-10-18 23:21:31"
0,319,8,311,"2018-10-18 23:26:31"
0,309,7,302,"2018-10-18 23:31:31"
0,309,7,302,"2018-10-18 23:36:31"
0,309,4,305,"2018-10-18 23:41:31"
0,293,3,290,"2018-10-18 23:46:31"
0,284,4,280,"2018-10-18 23:51:31"
0,306,3,303,"2018-10-18 23:56:31"
0,274,2,272,"2018-10-19 00:01:35"
0,281,2,279,"2018-10-19 00:06:32"
0,269,3,266,"2018-10-19 00:11:32"
0,260,3,257,"2018-10-19 00:16:32"
0,272,4,268,"2018-10-19 00:21:31"
0,289,4,285,"2018-10-19 00:26:31"
0,269,4,265,"2018-10-19 00:31:32"
0,257,2,255,"2018-10-19 00:36:32"
0,239,2,237,"2018-10-19 00:41:31"
0,221,2,219,"2018-10-19 00:46:31"
0,199,1,198,"2018-10-19 00:51:32"
0,191,3,188,"2018-10-19 00:56:32"
0,175,3,172,"2018-10-19 01:01:32"
0,167,3,164,"2018-10-19 01:06:32"
0,151,6,145,"2018-10-19 01:11:31"
0,142,5,137,"2018-10-19 01:16:32"
0,124,4,120,"2018-10-19 01:21:31"
0,112,2,110,"2018-10-19 01:26:31"
0,116,3,113,"2018-10-19 01:31:32"
0,119,4,115,"2018-10-19 01:36:31"
0,117,4,113,"2018-10-19 01:41:32"
0,120,6,114,"2018-10-19 01:46:31"
0,119,6,113,"2018-10-19 01:51:31"
0,111,6,105,"2018-10-19 01:56:32"
0,112,5,107,"2018-10-19 02:01:31"
0,90,4,86,"2018-10-19 02:06:32"
0,73,3,70,"2018-10-19 02:11:31"
0,71,3,68,"2018-10-19 02:16:31"
0,69,4,65,"2018-10-19 02:21:32"
0,67,3,64,"2018-10-19 02:26:31"
0,69,2,67,"2018-10-19 02:31:31"
0,70,2,68,"2018-10-19 02:36:31"
0,65,2,63,"2018-10-19 02:41:31"
0,64,2,62,"2018-10-19 02:46:31"
0,73,3,70,"2018-10-19 02:51:31"
0,73,3,70,"2018-10-19 02:56:31"
0,71,5,66,"2018-10-19 03:01:32"
0,59,4,55,"2018-10-19 03:06:33"
0,50,4,46,"2018-10-19 03:11:31"
0,46,4,42,"2018-10-19 03:16:31"
0,41,3,38,"2018-10-19 03:21:31"
0,40,2,38,"2018-10-19 03:26:33"
0,40,2,38,"2018-10-19 03:31:31"
0,40,2,38,"2018-10-19 03:36:31"
0,40,2,38,"2018-10-19 03:41:31"
0,40,2,38,"2018-10-19 03:46:32"
0,39,2,37,"2018-10-19 03:51:31"
0,39,2,37,"2018-10-19 03:56:31"
0,39,2,37,"2018-10-19 04:01:31"
0,39,2,37,"2018-10-19 04:06:31"
0,39,2,37,"2018-10-19 04:11:30"
0,39,2,37,"2018-10-19 04:16:31"
0,39,2,37,"2018-10-19 04:21:30"
